time,x,y,x_tilt,y_tilt,pressure
42217729,494,356,-30,0,-0.449448
42217735,495,356,-30,0,-0.445053
42217740,496,356,-30,0,-0.44017
42217746,497,356,-30,0,-0.433807
42217751,497,356,-30,0,-0.429901
42217756,498,356,-30,0,-0.425018
42217761,499,356,-30,0,-0.415741
42217766,500,356,-30,0,-0.410858
42217771,501,356,-30,0,-0.40744
42217777,501,356,-30,0,-0.411346
42217782,502,356,-30,0,-0.405472
42217786,503,356,-30,0,-0.398636
42217792,504,356,-30,0,-0.394241
42217797,505,355,-30,0,-0.397659
42217802,506,355,-30,0,-0.399124
42217807,507,355,-30,0,-0.398148
42217812,508,355,-30,0,-0.396194
42217817,509,355,-30,0,-0.393265
42217821,510,355,-30,0,-0.389847
42217828,510,355,-30,0,-0.389359
42217833,511,355,-30,0,-0.388382
42217838,512,355,-30,0,-0.38887
42217843,513,355,-30,0,-0.392776
42217848,514,355,-30,0,-0.390823
42217853,515,355,-30,1,-0.389359
42217859,516,355,-30,1,-0.384476
42217864,517,355,-29,2,-0.382034
42217868,518,356,-29,2,-0.381058
42217874,519,356,-29,2,-0.373718
42217880,520,356,-29,2,-0.372253
42217880,521,356,-29,2,-0.368835
42217885,522,356,-29,2,-0.367859
42217890,523,356,-28,2,-0.367859
42217896,524,356,-28,2,-0.366394
42217901,525,356,-28,2,-0.360535
42217906,526,356,-28,2,-0.357117
42217911,527,356,-28,2,-0.358093
42217916,527,356,-28,2,-0.356628
42217921,528,356,-27,2,-0.35614
42217927,529,356,-27,2,-0.356628
42217931,529,356,-27,2,-0.353699
42217936,530,356,-27,2,-0.352234
42217942,531,357,-27,2,-0.348328
42217947,531,357,-27,2,-0.347839
42217952,532,357,-27,2,-0.346375
42217958,533,357,-27,2,-0.346863
42217963,533,357,-27,2,-0.350281
42217968,534,356,-27,2,-0.34491
42217974,535,356,-27,2,-0.340988
42217979,536,356,-27,2,-0.340012
42217984,536,356,-27,2,-0.33757
42217989,537,356,-27,2,-0.339523
42217994,537,356,-27,2,-0.339523
42217999,538,356,-27,2,-0.340012
42218003,539,356,-27,2,-0.33757
42218009,539,356,-27,2,-0.336105
42218013,540,356,-27,2,-0.336594
42218018,540,356,-27,2,-0.335129
42218024,541,356,-27,2,-0.334152
42218029,542,356,-27,2,-0.334152
42218034,542,356,-27,2,-0.332687
42218038,543,356,-27,2,-0.331223
42218045,543,356,-27,2,-0.332687
42218049,543,356,-27,2,-0.336105
42218054,544,356,-27,2,-0.330734
42218060,545,356,-27,2,-0.330734
42218065,545,356,-27,2,-0.332199
42218070,546,356,-27,2,-0.333176
42218075,547,356,-27,2,-0.330246
42218080,547,356,-27,2,-0.327316
42218085,548,356,-27,2,-0.32341
42218091,549,356,-27,2,-0.322922
42218096,550,356,-27,2,-0.32341
42218101,550,356,-27,2,-0.324875
42218107,551,356,-27,2,-0.321945
42218107,552,356,-27,2,-0.321945
42218112,553,356,-27,2,-0.32341
42218117,553,356,-27,2,-0.319504
42218122,554,356,-27,2,-0.318527
42218128,555,356,-27,2,-0.319992
42218133,555,356,-27,2,-0.325851
42218137,555,356,-28,2,-0.329269
42218143,556,356,-28,2,-0.324875
42218148,557,356,-29,2,-0.32048
42218153,557,356,-29,2,-0.319016
42218158,558,356,-29,2,-0.322433
42218163,558,356,-29,2,-0.325363
42218168,559,356,-29,2,-0.321945
42218174,559,356,-29,2,-0.319016
42218179,560,356,-29,2,-0.318039
42218183,560,356,-29,2,-0.320969
42218189,561,356,-29,2,-0.319016
42218194,562,356,-29,2,-0.314621
42218198,562,356,-29,2,-0.310699
42218203,563,356,-29,2,-0.310699
42218208,563,356,-29,2,-0.312668
42218213,564,356,-29,2,-0.314621
42218218,564,356,-29,2,-0.315109
42218224,565,356,-29,2,-0.315598
42218228,565,356,-29,2,-0.316086
